likert_nang_dong,likert_huong_noi,likert_sang_tao,likert_logic,likert_to_mo,likert_thi_nghiem,likert_moi_truong,likert_dinh_duong,likert_tranh_luan,likert_thiet_ke,diem_Toan,diem_Ly,diem_Hoa,diem_Anh,diem_Van,diem_Su,diem_Sinh,diem_Dia,diem_Gdktpl,diem_Tin,diem_tb_z,diem_max_z,diem_min_z,gioi_tinh_ma,muc_tieu_ma,to_hop_A00,to_hop_A01,to_hop_B00,to_hop_B08,to_hop_C00,to_hop_C01,to_hop_C02,to_hop_C03,to_hop_D01,to_hop_D07,to_hop_D09,to_hop_D14,to_hop_D15,to_hop_X01,to_hop_X26,nhom_to_hop_TN,nhom_to_hop_XH,nhom_to_hop_HH
3,2,4,2,5,5,5,5,4,5,8.0,,,7.0,6.8,,,,,,0.16228082617061956,0.8109480699026027,-0.253925617638897,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,2,4,4,3,4,2,3,2,1,7.6,6.75,6.75,,,,,,,,-0.19382094667515948,0.35283147769714973,-0.5782012835717352,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,2,2,4,4,4,3,4,4,3,6.75,,,7.8,5.2,,,,,,-0.5385340242294545,0.4868901101555075,-1.4818259021044344,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,4,4,3,4,2,3,5,3,4,7.25,7.25,8.0,,,,,,,,0.3160169641566885,0.8342911040102362,-0.04802054048262081,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,4,5,4,4,5,5,4,2,2,7.0,7.5,6.8,,,,,,,,-0.14510932939678786,0.4207170104891216,-0.5217015880684566,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,3,3,4,5,4,3,4,3,2,7.0,,,7.6,6.8,,,,,,-0.03427906871865649,0.3016861782069062,-0.3343434106110286,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,3,3,3,3,2,4,2,3,3,7.5,5.5,8.4,,,,,,,,-0.04206181473399876,1.2862886680364676,-1.6507764418842508,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,4,4,3,4,5,5,4,4,5,8.0,8.25,6.6,,,,,,,,0.42025825165005565,1.1975270551291362,-0.7477003700815721,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,3,3,2,4,1,3,3,4,4,7.0,,,7.2,8.0,,,,,,0.19516312540375655,0.9885544725125939,-0.3343434106110286,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,5,4,3,3,1,4,3,4,4,6.75,,,6.8,6.0,,,,,,-0.6119329227516919,-0.4391295495874983,-0.7760029379281408,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,4,4,3,3,5,5,5,5,5,8.25,,,6.4,3.6,,,,,,-0.8685794346369039,1.0972709400310106,-2.893471830457022,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,3,2,4,3,4,4,4,3,5,6.75,,,6.6,4.6,,,,,,-1.0853976291707303,-0.6206662807394365,-2.0111931252366553,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,2,1,4,2,3,2,2,3,1,7.0,,,8.4,7.2,,,,,,0.33029666790886103,1.0425019060013114,-0.3343434106110286,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,3,1,3,3,3,4,2,2,2,6.75,7.6,,7.2,,,,,,,-0.05503209444064744,0.5242916831077898,-0.6206662807394365,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,1,1,3,4,4,2,3,3,1,6.75,8.0,8.6,,,,,,,,0.6100705142975368,1.512287450049582,-0.6206662807394365,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,3,3,4,3,3,3,4,3,3,8.2,,,6.8,7.25,,,,,,0.3092407533383828,1.0400063660053283,-0.4391295495874983,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,4,3,2,3,1,2,3,3,2,8.0,7.75,7.6,,,,,,,,0.6242984339741335,0.8109480699026027,0.38229353998400495,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,2,2,3,3,3,3,4,3,3,7.25,,,6.4,8.4,,,,,,0.16130266687780678,1.3414659546007413,-0.8095374134847001,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,3,5,3,3,3,1,2,3,3,7.4,,,5.8,7.0,,,,,,-0.37836675348128446,0.1237731815944243,-1.3651492093305042,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,3,5,4,5,5,3,5,2,4,6.8,,,5.8,7.75,,,,,,-0.38685537327891906,0.767984796207502,-1.3651492093305042,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,3,3,2,3,3,4,5,3,3,7.4,,,6.6,6.5,,,,,,-0.2784746284198774,0.1237731815944243,-0.6243334815360996,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,3,4,3,4,5,3,5,1,1,7.2,,,4.4,8.5,,,,,,-0.4457226741187455,1.4296938251227775,-2.661576732970712,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,3,3,3,4,3,2,2,3,3,8.25,,,8.0,5.2,,,,,,0.09584636001022832,1.0972709400310106,-1.4818259021044344,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,3,2,3,1,2,2,3,2,1,7.25,,,6.8,6.4,,,,,,-0.30341384863670423,-0.04802054048262081,-0.4391295495874983,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,1,2,3,4,3,3,4,2,2,6.6,6.75,7.75,,,,,,,,-0.1989201368245109,0.551792626493842,-0.7924600028164815,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,3,3,4,4,5,2,3,3,3,5.75,7.8,,7.8,,,,,,,-0.18254220758414438,0.7314410283451273,-1.765957761253068,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,2,2,3,2,4,2,2,3,1,7.0,7.0,7.8,,,,,,,,0.05893085292729017,0.6082923219971206,-0.3343434106110286,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,2,3,3,2,3,3,1,2,2,7.5,7.0,7.4,,,,,,,,0.09914691167081863,0.23830232964578701,-0.09715635260422148,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,1,2,4,4,4,2,4,3,1,7.0,6.8,,8.2,,,,,,,0.07288295520004062,0.8572979740527094,-0.3343434106110286,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,4,3,4,5,4,5,4,5,4,7.5,,,7.2,4.8,,,,,,-0.5550522467456968,0.23830232964578701,-1.8347373841925816,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,3,3,3,3,4,4,5,3,2,6.5,,,7.6,7.2,,,,,,-0.107523821441546,0.3016861782069062,-0.9069891508678444,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,3,3,5,3,4,4,4,2,3,6.75,,,8.0,7.4,,,,,,0.17020500358168203,0.6720940421041088,-0.6206662807394365,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,2,2,1,4,2,1,1,2,1,7.6,,,7.0,7.5,,,,,,0.2154403266535543,0.5474151199024102,-0.253925617638897,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,5,4,3,3,4,3,5,3,4,8.2,6.0,7.5,,,,,,,,0.058799145397289455,1.0400063660053283,-1.1329030787909076,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,3,3,4,3,3,3,5,4,4,7.0,,,7.2,7.8,,,,,,0.136344545055732,0.8120987314685203,-0.3343434106110286,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,3,2,4,4,3,5,2,4,3,6.25,7.75,8.2,,,,,,,,0.18221051902096397,1.060289886023351,-1.1933120209962522,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,4,3,3,3,4,3,5,3,3,7.0,,,6.4,6.75,,,,,,-0.41939157770286467,-0.11429390901286525,-0.8095374134847001,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,3,2,4,3,4,3,3,4,4,7.8,6.75,6.25,,,,,,,,-0.3058004996518468,0.5818897737998763,-1.1431982386045236,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,2,4,3,5,4,4,4,3,4,6.75,,,8.0,7.2,,,,,,0.11138642323365751,0.6720940421041088,-0.6206662807394365,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,3,4,5,5,3,4,4,4,2,7.25,,,7.4,6.0,,,,,,-0.23584707738415198,0.11648224625830568,-0.7760029379281408,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,3,4,5,3,3,3,3,2,2,6.8,6.5,,6.8,,,,,,,-0.5391869906662726,-0.4391295495874983,-0.6150297156975646,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,3,4,4,4,5,2,5,2,2,6.25,,,8.2,7.6,,,,,,0.09987631449363461,0.8572979740527094,-1.1933120209962522,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,3,4,5,5,4,2,5,4,3,6.5,,,6.4,5.2,,,,,,-1.0661174888189928,-0.8095374134847001,-1.4818259021044344,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,1,3,5,3,5,2,5,3,2,8.5,,,7.4,5.6,,,,,,0.12372054546714535,1.3835938101594183,-1.128914420016288,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,2,4,3,3,5,3,5,3,2,7.25,,,6.2,6.8,,,,,,-0.3709806198892564,-0.04802054048262081,-0.9947413454333015,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,3,3,4,3,3,3,2,3,4,7.8,,,8.2,7.25,,,,,,0.5886777304833014,0.8572979740527094,0.32684544359731843,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,4,4,3,2,1,4,2,3,5,6.0,6.75,7.0,,,,,,,,-0.7104769104436314,-0.2957028060553409,-1.47963489112466,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,2,4,3,3,4,3,4,2,2,7.5,,,6.8,7.4,,,,,,0.08612000981288752,0.4591872493803738,-0.4391295495874983,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,3,3,3,3,5,3,4,3,2,7.6,,,6.8,6.5,,,,,,-0.14038721906943522,0.35283147769714973,-0.4391295495874983,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,3,4,2,3,3,5,5,5,4,8.25,,,7.4,7.0,,,,,,0.4400096511938476,1.0972709400310106,0.10627576729222658,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,4,4,2,3,4,4,5,3,2,8.0,,,6.4,5.6,,,,,,-0.37583458786612844,0.8109480699026027,-1.128914420016288,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,2,2,2,4,3,3,5,2,2,7.0,7.25,7.8,,,,,,,,0.145243080109514,0.6082923219971206,-0.3343434106110286,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,2,5,3,5,5,4,4,3,4,7.75,,,7.6,6.6,,,,,,0.19322522106172682,0.5246251997741949,-0.24663571479592067,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,3,3,5,5,5,3,4,4,2,8.0,,,7.2,7.2,,,,,,0.34165263084953573,0.8109480699026027,-0.06872168569029564,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,1,3,4,1,4,2,4,3,2,7.5,,,6.0,7.6,,,,,,-0.10199998577055636,0.6356429904244467,-1.1799452773819028,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,2,4,5,5,5,4,4,3,2,6.25,,,7.6,6.4,,,,,,-0.43823909954311313,0.3016861782069062,-1.1933120209962522,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,4,1,4,4,3,4,2,2,1,7.5,,,8.0,6.0,,,,,,0.04479781127391835,0.6720940421041088,-0.7760029379281408,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,3,3,4,5,3,4,2,3,4,8.0,,,7.6,6.4,,,,,,0.22984759742317176,0.8109480699026027,-0.4230914558399935,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,2,3,4,4,3,3,5,4,2,8.4,6.25,8.0,,,,,,,,0.4097964562913519,1.2690646621080557,-0.8739663972442361,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,3,3,2,5,3,3,4,4,4,6.75,7.5,7.0,,,,,,,,-0.16521735876855195,0.4207170104891216,-0.6206662807394365,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,4,4,3,4,5,4,5,4,4,6.75,7.5,7.6,,,,,,,,0.060781423244563336,0.4207170104891216,-0.6206662807394365,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,4,2,1,4,3,4,3,2,3,7.0,5.75,7.5,,,,,,,,-0.4856296739903867,0.2692941489774477,-1.3918397603375792,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,2,4,5,4,4,2,2,4,1,7.25,6.0,7.4,,,,,,,,-0.341542953767546,0.15629475797089035,-1.1329030787909076,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,4,3,3,5,3,3,4,1,2,6.8,7.5,7.5,,,,,,,,0.042203150917604716,0.4207170104891216,-0.5634017067137551,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,3,4,4,3,4,3,5,4,4,7.0,7.75,7.6,,,,,,,,0.2425346071362565,0.6796536920357932,-0.3343434106110286,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,3,4,4,2,1,1,4,4,3,8.0,,,6.4,6.0,,,,,,-0.2581974271700794,0.8109480699026027,-0.8095374134847001,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,3,4,5,4,3,1,3,2,1,7.5,,,6.8,5.8,,,,,,-0.3844286329713085,0.23830232964578701,-0.9524586789722144,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,3,3,3,4,4,2,4,3,3,7.25,7.6,,8.0,,,,,,,0.38278839490975924,0.6720940421041088,-0.04802054048262081,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,4,5,2,4,4,5,5,3,4,7.25,,,8.0,7.0,,,,,,0.24344975630457152,0.6720940421041088,-0.04802054048262081,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,2,3,5,3,3,3,2,3,2,7.25,,,7.2,7.2,,,,,,0.05532976072112792,0.28273150833630023,-0.06872168569029564,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,2,3,3,5,4,2,4,4,2,6.25,,,5.2,6.6,,,,,,-1.1202362469894933,-0.24663571479592067,-1.9207610051763073,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,3,3,4,4,4,2,3,3,2,7.2,,,6.8,7.25,,,,,,-0.072523073499494,0.32684544359731843,-0.4391295495874983,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,1,3,4,4,3,4,4,4,4,6.5,,,7.8,7.6,,,,,,0.07184798323736995,0.6356429904244467,-0.9069891508678444,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,3,3,4,5,3,4,2,4,4,6.5,,,8.0,7.8,,,,,,0.1924012075682616,0.8120987314685203,-0.9069891508678444,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,3,3,3,2,4,2,5,2,3,8.4,5.5,8.5,,,,,,,,0.3391920930889432,1.3992880590430248,-1.6507764418842508,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,4,2,2,3,3,5,5,2,2,7.25,,,7.4,7.2,,,,,,0.11706440470399504,0.28273150833630023,-0.04802054048262081,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,2,2,4,4,5,4,4,3,3,7.6,,,7.8,7.0,,,,,,0.3153324517149612,0.4868901101555075,0.10627576729222658,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,1,3,4,4,3,3,3,1,1,8.0,,,7.4,7.0,,,,,,0.3445686944843784,0.8109480699026027,0.10627576729222658,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,1,4,4,3,4,2,4,3,2,7.4,6.0,,6.8,,,,,,,-0.48275314892799387,0.1237731815944243,-1.1329030787909076,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,5,3,3,4,3,4,3,3,3,5.2,,,8.6,6.5,,,,,,-0.5010086076345367,1.227705837949912,-2.395868075535565,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,5,4,3,2,3,5,4,4,5,7.25,8.25,7.0,,,,,,,,0.2846012361970582,1.1975270551291362,-0.2957028060553409,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,1,2,3,3,3,1,2,2,1,6.4,,,7.8,7.0,,,,,,-0.142784140490491,0.4868901101555075,-1.021518298919207,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,4,4,3,4,5,4,4,4,4,6.75,5.75,8.8,,,,,,,,-0.09140660300477237,1.7382862320626986,-1.3918397603375792,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,3,3,3,4,2,3,4,2,2,8.2,7.0,,6.0,,,,,,,-0.07903175466026535,1.0400063660053283,-1.1799452773819028,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,3,4,3,5,4,4,4,5,5,7.5,5.4,,6.2,,,,,,,-0.8369300434301444,0.23830232964578701,-1.754351114502919,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,2,1,4,3,5,2,3,4,1,7.0,,,6.6,5.4,,,,,,-0.7546823510691629,-0.3343434106110286,-1.3053701610603607,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,3,2,4,5,4,3,3,3,3,8.0,,,6.8,6.5,,,,,,0.012318311665715787,0.8109480699026027,-0.4391295495874983,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,1,3,3,3,4,3,3,2,1,6.75,6.2,,6.0,,,,,,,-0.9087884305583032,-0.6206662807394365,-1.1799452773819028,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,3,2,2,2,1,2,3,3,2,7.75,,,7.0,7.0,,,,,,0.12565844980917482,0.5246251997741949,-0.253925617638897,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,2,3,3,3,3,3,4,3,3,7.0,,,6.8,8.0,,,,,,0.07169383743802234,0.9885544725125939,-0.4391295495874983,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,3,4,5,4,5,3,5,2,1,7.4,8.0,,8.6,,,,,,,0.7633564643756002,1.227705837949912,0.1237731815944243,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,2,4,3,5,4,2,4,4,1,7.2,,,5.0,8.0,,,,,,-0.4075651930402056,0.9885544725125939,-2.1059649371249085,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,4,3,4,3,2,4,4,3,4,6.6,6.25,8.25,,,,,,,,-0.18321227284469574,1.1167895815266304,-0.8739663972442361,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,2,2,4,2,3,3,3,4,2,6.8,,,5.0,8.0,,,,,,-0.5602707237753565,0.9885544725125939,-2.1059649371249085,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,3,3,4,4,4,4,5,3,4,6.75,7.75,7.4,,,,,,,,0.07176072308908234,0.6796536920357932,-0.6206662807394365,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,2,3,4,2,3,2,2,2,1,7.5,,,8.0,6.8,,,,,,0.28007213266601627,0.6720940421041088,-0.07017997375184704,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,2,2,3,3,2,1,4,1,2,7.25,5.8,,7.2,,,,,,,-0.4855982167337205,-0.04802054048262081,-1.340052424028245,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,3,3,4,4,4,3,4,4,1,6.6,6.25,6.5,,,,,,,,-0.8423753870496157,-0.7924600028164815,-0.8739663972442361,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,2,3,5,3,3,2,3,3,3,8.2,,,6.4,5.25,,,,,,-0.40241433810759597,1.0400063660053283,-1.4377119668434162,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,2,2,3,4,3,3,5,3,3,9.0,,,7.4,5.2,,,,,,0.19696529819003508,1.956239550416234,-1.4818259021044344,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,2,3,2,4,3,2,5,3,3,8.0,7.5,7.4,,,,,,,,0.4626532794542049,0.8109480699026027,0.15629475797089035,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,2,3,3,4,5,5,2,3,3,5.25,6.25,7.6,,,,,,,,-0.9434254529233715,0.38229353998400495,-2.3386035015098834,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,3,3,3,4,3,1,3,2,2,7.5,,,6.8,6.4,,,,,,-0.20797289192723492,0.23830232964578701,-0.4391295495874983,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5,1,4,5,3,5,2,4,2,2,7.0,,,7.4,7.2,,,,,,0.021623447994525757,0.28273150833630023,-0.3343434106110286,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,2,4,5,4,3,1,3,4,1,7.0,6.5,7.6,,,,,,,,-0.18902652877486273,0.38229353998400495,-0.6150297156975646,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,2,2,3,2,3,3,2,4,3,5.2,,,7.6,7.75,,,,,,-0.44206570037371895,0.767984796207502,-2.395868075535565,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,3,2,2,4,4,4,5,4,3,7.25,7.25,6.4,,,,,,,,-0.28664645454495247,0.16178032894245006,-0.9736991520946867,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,5,4,2,3,3,5,5,5,5,8.0,,,7.8,6.25,,,,,,0.24746830614502044,0.8109480699026027,-0.555433261623049,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,5,4,3,5,4,5,2,4,4,6.4,,,7.2,6.5,,,,,,-0.4750345233091533,-0.06872168569029564,-1.021518298919207,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,2,2,3,3,3,2,3,2,2,7.25,,,7.0,7.2,,,,,,-0.0064048832617391955,0.28273150833630023,-0.253925617638897,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,5,5,3,4,3,4,3,3,5,6.8,,,5.8,7.0,,,,,,-0.6074250495840109,0.10627576729222658,-1.3651492093305042,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,3,4,3,3,3,3,2,2,3,7.25,,,7.8,8.0,,,,,,0.4758080140618268,0.9885544725125939,-0.04802054048262081,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,3,3,4,5,4,4,2,4,2,7.4,,,7.6,5.75,,,,,,-0.19037108481063406,0.3016861782069062,-0.9965726142332326,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,4,4,5,5,4,4,5,5,5,6.5,6.8,,8.0,,,,,,,-0.17973360220176482,0.6720940421041088,-0.9069891508678444,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,4,5,3,4,3,3,4,5,5,7.2,,,7.8,7.25,,,,,,0.23615014641484122,0.4868901101555075,-0.10528511450830218,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,3,3,4,3,3,4,2,2,3,8.0,,,6.2,5.0,,,,,,-0.614024972893069,0.8109480699026027,-1.6582816431485081,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,1,2,3,4,3,5,3,3,2,6.8,,,6.6,8.0,,,,,,-0.0663935719124203,0.9885544725125939,-0.6243334815360996,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,3,3,3,3,4,4,4,2,4,8.2,7.0,7.0,,,,,,,,0.21571573578192194,1.0400063660053283,-0.2957028060553409,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,3,4,4,5,3,4,4,3,4,7.25,6.5,8.4,,,,,,,,0.20774613728542737,1.2862886680364676,-0.6150297156975646,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,3,4,3,5,4,2,3,2,1,7.0,,,7.6,6.2,,,,,,-0.21073480976272985,0.3016861782069062,-0.5995471968840671,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,1,3,5,3,3,2,2,3,1,6.75,7.0,7.6,,,,,,,,-0.11184303111988436,0.38229353998400495,-0.6206662807394365,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,5,4,3,3,5,5,5,4,4,7.0,8.2,,7.8,,,,,,,0.43276213945476,1.145739718819801,-0.3343434106110286,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,2,4,5,4,5,3,3,2,1,6.0,7.75,6.6,,,,,,,,-0.5158938563901463,0.6796536920357932,-1.47963489112466,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,2,3,4,5,3,3,5,5,5,7.0,,,8.2,6.6,,,,,,0.09210628288192003,0.8572979740527094,-0.3343434106110286,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,2,3,4,4,3,3,5,1,3,7.0,,,7.8,7.0,,,,,,0.08627415561223516,0.4868901101555075,-0.3343434106110286,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,2,4,2,5,5,1,5,2,1,7.0,,,9.2,7.0,,,,,,0.5184166634923043,1.783317633795715,-0.3343434106110286,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3,4,4,2,4,3,4,3,5,4,7.25,,,7.8,7.0,,,,,,0.18171511232170443,0.4868901101555075,-0.04802054048262081,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
